rare_allele_shared_with	common_allele_shared_with	unique
66	66	0
143	143	0
176	176	0
180	180	0
182	182	0
182	182	0
182	182	0
144	144	0
182	182	0
178	178	0
182	182	0
170	170	0
60	60	0
180	180	0
179	179	0
154	154	0
77	77	0
174	174	0
182	182	0
182	182	0
179	179	0
178	178	0
182	182	0
182	182	0
182	182	0
182	182	0
182	182	0
168	168	0
182	182	0
182	182	0
174	174	0
181	181	0
176	176	0
161	161	0
182	182	0
176	176	0
174	174	0
182	182	0
177	177	0
179	179	0
163	163	0
159	159	0
178	178	0
181	181	0
182	182	0
44	44	0
169	169	0
182	182	0
182	182	0
170	170	0
182	182	0
176	176	0
24	24	0
63	63	0
132	132	0
150	150	0
182	182	0
175	175	0
171	171	0
6	6	0
53	53	0
181	181	0
163	163	0
12	12	0
12	12	0
182	182	0
182	182	0
180	180	0
169	169	0
181	181	0
182	182	0
182	182	0
174	174	0
171	171	0
182	182	0
173	173	0
182	182	0
182	182	0
176	176	0
11	11	0
162	162	0
162	162	0
125	125	0
182	182	0
181	181	0
169	169	0
182	182	0
182	182	0
176	176	0
15	15	0
181	181	0
172	172	0
13	13	0
182	182	0
167	167	0
67	67	0
26	26	0
174	174	0
175	175	0
173	173	0
173	173	0
176	176	0
16	16	0
182	182	0
179	179	0
182	182	0
169	169	0
182	182	0
182	182	0
182	182	0
182	182	0
182	182	0
162	162	0
134	134	0
172	172	0
182	182	0
181	181	0
178	178	0
25	25	0
172	172	0
181	181	0
181	181	0
165	165	0
177	177	0
179	179	0
150	150	0
182	182	0
164	164	0
178	178	0
180	180	0
110	110	0
159	159	0
178	178	0
177	177	0
33	33	0
158	158	0
178	178	0
175	175	0
182	182	0
129	129	0
175	175	0
180	180	0
179	179	0
177	177	0
180	180	0
178	178	0
161	161	0
179	179	0
162	162	0
180	180	0
182	182	0
181	181	0
32	32	0
176	176	0
158	158	0
181	181	0
177	177	0
176	176	0
182	182	0
168	168	0
182	182	0
182	182	0
181	181	0
155	155	0
182	182	0
7	7	0
180	180	0
162	162	0
180	180	0
168	168	0
133	133	0
181	181	0
167	167	0
181	181	0
165	165	0
182	182	0
175	175	0
182	182	0
87	87	0
175	175	0
182	182	0
62	62	0
181	181	0
182	182	0
182	182	0
180	180	0
145	145	0
179	179	0
57	57	0
50	50	0
181	181	0
182	182	0
176	176	0
181	181	0
174	174	0
102	102	0
180	180	0
163	163	0
178	178	0
178	178	0
170	170	0
182	182	0
170	170	0
139	139	0
175	175	0
182	182	0
181	181	0
58	58	0
179	179	0
180	180	0
110	110	0
7	7	0
179	179	0
172	172	0
176	176	0
182	182	0
20	20	0
175	175	0
182	182	0
109	109	0
180	180	0
171	171	0
182	182	0
182	182	0
182	182	0
18	18	0
182	182	0
170	170	0
65	65	0
154	154	0
36	36	0
161	161	0
5	5	0
150	150	0
181	181	0
47	47	0
181	181	0
169	169	0
181	181	0
182	182	0
178	178	0
182	182	0
170	170	0
170	170	0
182	182	0
80	80	0
180	180	0
161	161	0
158	158	0
182	182	0
55	55	0
180	180	0
147	147	0
182	182	0
170	170	0
180	180	0
158	158	0
179	179	0
181	181	0
6	6	0
176	176	0
22	22	0
182	182	0
180	180	0
181	181	0
182	182	0
180	180	0
180	180	0
182	182	0
88	88	0
181	181	0
176	176	0
63	63	0
170	170	0
181	181	0
182	182	0
182	182	0
150	150	0
181	181	0
173	173	0
97	97	0
118	118	0
182	182	0
182	182	0
41	41	0
176	176	0
172	172	0
147	147	0
179	179	0
162	162	0
159	159	0
162	162	0
160	160	0
39	39	0
174	174	0
164	164	0
162	162	0
182	182	0
182	182	0
181	181	0
182	182	0
24	24	0
177	177	0
181	181	0
149	149	0
178	178	0
171	171	0
182	182	0
163	163	0
167	167	0
70	70	0
158	158	0
176	176	0
181	181	0
181	181	0
113	113	0
52	52	0
172	172	0
169	169	0
175	175	0
168	168	0
158	158	0
119	119	0
182	182	0
182	182	0
173	173	0
168	168	0
175	175	0
176	176	0
182	182	0
182	182	0
172	172	0
18	18	0
130	130	0
160	160	0
88	88	0
166	166	0
182	182	0
181	181	0
182	182	0
173	173	0
102	102	0
182	182	0
177	177	0
177	177	0
166	166	0
176	176	0
178	178	0
179	179	0
104	104	0
182	182	0
177	177	0
179	179	0
182	182	0
176	176	0
177	177	0
180	180	0
175	175	0
36	36	0
182	182	0
40	40	0
166	166	0
48	48	0
181	181	0
182	182	0
64	64	0
182	182	0
182	182	0
181	181	0
178	178	0
182	182	0
130	130	0
182	182	0
166	166	0
177	177	0
182	182	0
178	178	0
44	44	0
166	166	0
178	178	0
172	172	0
179	179	0
180	180	0
182	182	0
174	174	0
178	178	0
182	182	0
31	31	0
178	178	0
172	172	0
182	182	0
179	179	0
175	175	0
150	150	0
181	181	0
181	181	0
11	11	0
175	175	0
182	182	0
170	170	0
148	148	0
182	182	0
124	124	0
181	181	0
170	170	0
181	181	0
17	17	0
181	181	0
107	107	0
182	182	0
163	163	0
180	180	0
166	166	0
180	180	0
182	182	0
182	182	0
182	182	0
181	181	0
182	182	0
165	165	0
181	181	0
174	174	0
179	179	0
62	62	0
181	181	0
175	175	0
180	180	0
182	182	0
182	182	0
172	172	0
44	44	0
107	107	0
170	170	0
181	181	0
178	178	0
181	181	0
11	11	0
182	182	0
173	173	0
182	182	0
182	182	0
49	49	0
182	182	0
63	63	0
169	169	0
49	49	0
182	182	0
31	31	0
160	160	0
176	176	0
178	178	0
8	8	0
176	176	0
22	22	0
177	177	0
176	176	0
182	182	0
181	181	0
41	41	0
156	156	0
178	178	0
163	163	0
182	182	0
167	167	0
182	182	0
180	180	0
165	165	0
182	182	0
55	55	0
43	43	0
182	182	0
164	164	0
164	164	0
180	180	0
21	21	0
179	179	0
139	139	0
181	181	0
9	9	0
181	181	0
146	146	0
181	181	0
100	100	0
182	182	0
182	182	0
181	181	0
170	170	0
182	182	0
179	179	0
182	182	0
179	179	0
182	182	0
172	172	0
169	169	0
182	182	0
180	180	0
168	168	0
141	141	0
179	179	0
181	181	0
181	181	0
174	174	0
145	145	0
57	57	0
179	179	0
181	181	0
178	178	0
158	158	0
175	175	0
176	176	0
177	177	0
181	181	0
157	157	0
33	33	0
142	142	0
179	179	0
181	181	0
29	29	0
181	181	0
182	182	0
176	176	0
178	178	0
179	179	0
182	182	0
175	175	0
180	180	0
103	103	0
167	167	0
80	80	0
177	177	0
178	178	0
182	182	0
182	182	0
182	182	0
182	182	0
179	179	0
182	182	0
181	181	0
174	174	0
155	155	0
30	30	0
176	176	0
177	177	0
155	155	0
182	182	0
173	173	0
181	181	0
177	177	0
182	182	0
63	63	0
182	182	0
181	181	0
181	181	0
90	90	0
182	182	0
168	168	0
70	70	0
181	181	0
157	157	0
63	63	0
175	175	0
183	183	0
34	34	0
182	182	0
175	175	0
182	182	0
181	181	0
174	174	0
181	181	0
156	156	0
179	179	0
182	182	0
182	182	0
11	11	0
182	182	0
180	180	0
143	143	0
171	171	0
180	180	0
175	175	0
169	169	0
175	175	0
182	182	0
156	156	0
182	182	0
167	167	0
180	180	0
179	179	0
171	171	0
181	181	0
176	176	0
181	181	0
181	181	0
181	181	0
182	182	0
182	182	0
180	180	0
178	178	0
182	182	0
17	17	0
162	162	0
181	181	0
182	182	0
180	180	0
168	168	0
182	182	0
103	103	0
154	154	0
180	180	0
178	178	0
164	164	0
169	169	0
182	182	0
182	182	0
180	180	0
175	175	0
179	179	0
81	81	0
129	129	0
8	8	0
178	178	0
179	179	0
179	179	0
167	167	0
61	61	0
9	9	0
177	177	0
182	182	0
179	179	0
177	177	0
175	175	0
182	182	0
134	134	0
158	158	0
182	182	0
179	179	0
181	181	0
116	116	0
72	72	0
87	87	0
174	174	0
182	182	0
4	4	0
173	173	0
70	70	0
75	75	0
182	182	0
177	177	0
172	172	0
177	177	0
182	182	0
182	182	0
28	28	0
183	183	0
181	181	0
52	52	0
164	164	0
178	178	0
175	175	0
163	163	0
181	181	0
84	84	0
181	181	0
179	179	0
62	62	0
161	161	0
118	118	0
181	181	0
175	175	0
63	63	0
167	167	0
182	182	0
52	52	0
178	178	0
173	173	0
182	182	0
143	143	0
182	182	0
182	182	0
162	162	0
181	181	0
172	172	0
178	178	0
164	164	0
160	160	0
171	171	0
169	169	0
167	167	0
181	181	0
174	174	0
57	57	0
169	169	0
166	166	0
174	174	0
181	181	0
178	178	0
120	120	0
174	174	0
169	169	0
178	178	0
6	6	0
178	178	0
12	12	0
180	180	0
179	179	0
182	182	0
120	120	0
175	175	0
56	56	0
170	170	0
178	178	0
173	173	0
39	39	0
181	181	0
169	169	0
33	33	0
182	182	0
114	114	0
110	110	0
179	179	0
181	181	0
169	169	0
46	46	0
179	179	0
150	150	0
90	90	0
182	182	0
179	179	0
182	182	0
161	161	0
106	106	0
151	151	0
166	166	0
163	163	0
175	175	0
179	179	0
136	136	0
59	59	0
179	179	0
21	21	0
172	172	0
173	173	0
96	96	0
106	106	0
151	151	0
176	176	0
178	178	0
182	182	0
182	182	0
180	180	0
182	182	0
25	25	0
181	181	0
172	172	0
182	182	0
172	172	0
183	183	0
141	141	0
175	175	0
180	180	0
180	180	0
181	181	0
183	183	0
155	155	0
174	174	0
174	174	0
181	181	0
181	181	0
87	87	0
182	182	0
181	181	0
129	129	0
38	38	0
171	171	0
179	179	0
163	163	0
182	182	0
51	51	0
182	182	0
170	170	0
160	160	0
179	179	0
176	176	0
164	164	0
177	177	0
178	178	0
14	14	0
140	140	0
182	182	0
163	163	0
182	182	0
182	182	0
182	182	0
174	174	0
182	182	0
177	177	0
180	180	0
100	100	0
182	182	0
141	141	0
164	164	0
182	182	0
179	179	0
182	182	0
181	181	0
174	174	0
169	169	0
165	165	0
182	182	0
172	172	0
50	50	0
180	180	0
176	176	0
179	179	0
180	180	0
182	182	0
180	180	0
172	172	0
178	178	0
182	182	0
171	171	0
28	28	0
179	179	0
165	165	0
180	180	0
182	182	0
163	163	0
179	179	0
175	175	0
182	182	0
167	167	0
164	164	0
48	48	0
182	182	0
168	168	0
114	114	0
170	170	0
182	182	0
174	174	0
178	178	0
182	182	0
182	182	0
172	172	0
182	182	0
177	177	0
182	182	0
176	176	0
181	181	0
182	182	0
182	182	0
3	3	0
181	181	0
182	182	0
155	155	0
43	43	0
181	181	0
144	144	0
179	179	0
169	169	0
174	174	0
182	182	0
181	181	0
181	181	0
180	180	0
171	171	0
180	180	0
182	182	0
182	182	0
180	180	0
176	176	0
140	140	0
182	182	0
182	182	0
174	174	0
180	180	0
153	153	0
179	179	0
87	87	0
181	181	0
151	151	0
182	182	0
53	53	0
182	182	0
182	182	0
175	175	0
179	179	0
182	182	0
182	182	0
182	182	0
183	183	0
182	182	0
174	174	0
181	181	0
75	75	0
179	179	0
182	182	0
174	174	0
182	182	0
182	182	0
182	182	0
12	12	0
181	181	0
179	179	0
182	182	0
179	179	0
176	176	0
169	169	0
153	153	0
182	182	0
159	159	0
183	183	0
182	182	0
17	17	0
148	148	0
172	172	0
55	55	0
182	182	0
171	171	0
88	88	0
181	181	0
177	177	0
162	162	0
182	182	0
180	180	0
182	182	0
31	31	0
174	174	0
182	182	0
180	180	0
181	181	0
166	166	0
177	177	0
171	171	0
11	11	0
126	126	0
138	138	0
166	166	0
182	182	0
60	60	0
181	181	0
182	182	0
182	182	0
169	169	0
182	182	0
182	182	0
180	180	0
181	181	0
181	181	0
177	177	0
79	79	0
181	181	0
182	182	0
174	174	0
175	175	0
164	164	0
174	174	0
182	182	0
16	16	0
182	182	0
180	180	0
171	171	0
177	177	0
182	182	0
165	165	0
179	179	0
182	182	0
181	181	0
182	182	0
177	177	0
181	181	0
182	182	0
182	182	0
180	180	0
170	170	0
182	182	0
175	175	0
180	180	0
182	182	0
181	181	0
182	182	0
182	182	0
161	161	0
182	182	0
178	178	0
181	181	0
181	181	0
44	44	0
162	162	0
182	182	0
174	174	0
182	182	0
183	183	0
160	160	0
21	21	0
48	48	0
159	159	0
182	182	0
179	179	0
171	171	0
182	182	0
153	153	0
64	64	0
81	81	0
175	175	0
170	170	0
172	172	0
180	180	0
179	179	0
163	163	0
175	175	0
164	164	0
181	181	0
180	180	0
175	175	0
167	167	0
179	179	0
165	165	0
180	180	0
182	182	0
180	180	0
182	182	0
178	178	0
182	182	0
171	171	0
181	181	0
177	177	0
182	182	0
182	182	0
131	131	0
180	180	0
177	177	0
178	178	0
182	182	0
173	173	0
180	180	0
179	179	0
178	178	0
145	145	0
182	182	0
154	154	0
139	139	0
123	123	0
182	182	0
5	5	0
173	173	0
180	180	0
182	182	0
164	164	0
179	179	0
47	47	0
178	178	0
179	179	0
176	176	0
32	32	0
177	177	0
182	182	0
178	178	0
181	181	0
80	80	0
182	182	0
178	178	0
172	172	0
12	12	0
170	170	0
180	180	0
150	150	0
178	178	0
181	181	0
182	182	0
10	10	0
69	69	0
136	136	0
180	180	0
143	143	0
59	59	0
175	175	0
75	75	0
171	171	0
133	133	0
182	182	0
182	182	0
182	182	0
182	182	0
66	66	0
168	168	0
12	12	0
179	179	0
182	182	0
175	175	0
182	182	0
182	182	0
142	142	0
182	182	0
170	170	0
182	182	0
175	175	0
182	182	0
182	182	0
170	170	0
182	182	0
181	181	0
32	32	0
16	16	0
179	179	0
182	182	0
10	10	0
182	182	0
155	155	0
175	175	0
11	11	0
179	179	0
174	174	0
113	113	0
182	182	0
164	164	0
182	182	0
179	179	0
182	182	0
180	180	0
16	16	0
176	176	0
179	179	0
182	182	0
182	182	0
163	163	0
182	182	0
177	177	0
180	180	0
158	158	0
172	172	0
30	30	0
180	180	0
74	74	0
169	169	0
175	175	0
180	180	0
182	182	0
182	182	0
147	147	0
166	166	0
40	40	0
178	178	0
181	181	0
182	182	0
177	177	0
182	182	0
56	56	0
177	177	0
182	182	0
182	182	0
170	170	0
182	182	0
182	182	0
24	24	0
180	180	0
182	182	0
176	176	0
178	178	0
182	182	0
45	45	0
161	161	0
53	53	0
180	180	0
182	182	0
167	167	0
8	8	0
182	182	0
10	10	0
182	182	0
10	10	0
130	130	0
182	182	0
44	44	0
171	171	0
44	44	0
165	165	0
89	89	0
173	173	0
182	182	0
179	179	0
181	181	0
178	178	0
174	174	0
172	172	0
179	179	0
175	175	0
165	165	0
175	175	0
121	121	0
171	171	0
180	180	0
182	182	0
181	181	0
62	62	0
182	182	0
182	182	0
182	182	0
166	166	0
178	178	0
181	181	0
90	90	0
182	182	0
176	176	0
181	181	0
180	180	0
55	55	0
173	173	0
175	175	0
182	182	0
177	177	0
130	130	0
180	180	0
30	30	0
117	117	0
178	178	0
148	148	0
182	182	0
175	175	0
180	180	0
182	182	0
180	180	0
182	182	0
182	182	0
182	182	0
182	182	0
182	182	0
177	177	0
180	180	0
181	181	0
182	182	0
181	181	0
17	17	0
181	181	0
181	181	0
181	181	0
146	146	0
177	177	0
181	181	0
132	132	0
182	182	0
173	173	0
178	178	0
168	168	0
182	182	0
167	167	0
164	164	0
180	180	0
165	165	0
7	7	0
182	182	0
138	138	0
182	182	0
182	182	0
178	178	0
87	87	0
150	150	0
180	180	0
32	32	0
180	180	0
176	176	0
182	182	0
183	183	0
182	182	0
182	182	0
15	15	0
182	182	0
110	110	0
65	65	0
176	176	0
46	46	0
13	13	0
182	182	0
179	179	0
76	76	0
181	181	0
181	181	0
12	12	0
180	180	0
181	181	0
182	182	0
182	182	0
182	182	0
176	176	0
182	182	0
182	182	0
42	42	0
182	182	0
180	180	0
182	182	0
175	175	0
174	174	0
179	179	0
125	125	0
181	181	0
80	80	0
113	113	0
167	167	0
127	127	0
182	182	0
180	180	0
180	180	0
182	182	0
175	175	0
177	177	0
182	182	0
168	168	0
163	163	0
182	182	0
60	60	0
180	180	0
181	181	0
182	182	0
176	176	0
132	132	0
20	20	0
170	170	0
168	168	0
182	182	0
177	177	0
22	22	0
62	62	0
180	180	0
153	153	0
182	182	0
175	175	0
161	161	0
181	181	0
182	182	0
177	177	0
60	60	0
181	181	0
166	166	0
61	61	0
176	176	0
181	181	0
181	181	0
36	36	0
105	105	0
182	182	0
182	182	0
180	180	0
182	182	0
182	182	0
165	165	0
20	20	0
171	171	0
181	181	0
144	144	0
182	182	0
9	9	0
176	176	0
162	162	0
175	175	0
181	181	0
171	171	0
175	175	0
89	89	0
166	166	0
34	34	0
83	83	0
182	182	0
175	175	0
182	182	0
182	182	0
177	177	0
57	57	0
66	66	0
176	176	0
175	175	0
180	180	0
180	180	0
181	181	0
173	173	0
131	131	0
180	180	0
164	164	0
22	22	0
170	170	0
182	182	0
181	181	0
182	182	0
181	181	0
168	168	0
174	174	0
178	178	0
70	70	0
34	34	0
179	179	0
179	179	0
164	164	0
36	36	0
172	172	0
182	182	0
178	178	0
157	157	0
179	179	0
180	180	0
179	179	0
51	51	0
182	182	0
181	181	0
177	177	0
181	181	0
173	173	0
167	167	0
182	182	0
168	168	0
174	174	0
182	182	0
181	181	0
180	180	0
143	143	0
182	182	0
173	173	0
179	179	0
182	182	0
181	181	0
150	150	0
182	182	0
174	174	0
174	174	0
173	173	0
145	145	0
171	171	0
43	43	0
178	178	0
172	172	0
94	94	0
177	177	0
168	168	0
181	181	0
182	182	0
182	182	0
180	180	0
157	157	0
180	180	0
180	180	0
6	6	0
176	176	0
17	17	0
36	36	0
171	171	0
140	140	0
171	171	0
161	161	0
88	88	0
181	181	0
169	169	0
177	177	0
172	172	0
170	170	0
182	182	0
171	171	0
181	181	0
179	179	0
179	179	0
180	180	0
182	182	0
182	182	0
182	182	0
174	174	0
182	182	0
32	32	0
173	173	0
173	173	0
178	178	0
181	181	0
157	157	0
180	180	0
182	182	0
182	182	0
178	178	0
181	181	0
181	181	0
66	66	0
126	126	0
140	140	0
166	166	0
182	182	0
181	181	0
178	178	0
53	53	0
173	173	0
130	130	0
180	180	0
60	60	0
178	178	0
179	179	0
112	112	0
180	180	0
182	182	0
167	167	0
181	181	0
182	182	0
139	139	0
182	182	0
164	164	0
70	70	0
41	41	0
160	160	0
164	164	0
181	181	0
178	178	0
176	176	0
81	81	0
173	173	0
177	177	0
149	149	0
182	182	0
78	78	0
182	182	0
182	182	0
182	182	0
182	182	0
182	182	0
182	182	0
89	89	0
183	183	0
171	171	0
154	154	0
159	159	0
180	180	0
168	168	0
24	24	0
174	174	0
181	181	0
76	76	0
182	182	0
175	175	0
7	7	0
183	183	0
170	170	0
76	76	0
3	3	0
11	11	0
182	182	0
177	177	0
172	172	0
175	175	0
170	170	0
151	151	0
179	179	0
37	37	0
182	182	0
179	179	0
182	182	0
178	178	0
41	41	0
139	139	0
150	150	0
182	182	0
95	95	0
179	179	0
182	182	0
175	175	0
165	165	0
166	166	0
112	112	0
176	176	0
160	160	0
171	171	0
180	180	0
79	79	0
181	181	0
137	137	0
174	174	0
165	165	0
178	178	0
145	145	0
160	160	0
182	182	0
182	182	0
168	168	0
182	182	0
54	54	0
172	172	0
69	69	0
172	172	0
180	180	0
173	173	0
182	182	0
181	181	0
82	82	0
178	178	0
162	162	0
136	136	0
182	182	0
160	160	0
182	182	0
176	176	0
75	75	0
178	178	0
174	174	0
174	174	0
182	182	0
175	175	0
176	176	0
182	182	0
182	182	0
182	182	0
182	182	0
182	182	0
176	176	0
180	180	0
182	182	0
179	179	0
181	181	0
177	177	0
159	159	0
66	66	0
81	81	0
36	36	0
171	171	0
181	181	0
88	88	0
182	182	0
182	182	0
182	182	0
72	72	0
174	174	0
182	182	0
180	180	0
183	183	0
182	182	0
173	173	0
179	179	0
182	182	0
153	153	0
183	183	0
83	83	0
176	176	0
163	163	0
181	181	0
182	182	0
81	81	0
178	178	0
182	182	0
168	168	0
86	86	0
129	129	0
44	44	0
179	179	0
120	120	0
55	55	0
179	179	0
23	23	0
25	25	0
178	178	0
180	180	0
160	160	0
171	171	0
167	167	0
182	182	0
181	181	0
180	180	0
182	182	0
168	168	0
170	170	0
70	70	0
41	41	0
9	9	0
66	66	0
170	170	0
154	154	0
169	169	0
111	111	0
158	158	0
180	180	0
172	172	0
117	117	0
170	170	0
176	176	0
179	179	0
165	165	0
182	182	0
164	164	0
17	17	0
180	180	0
83	83	0
181	181	0
148	148	0
172	172	0
20	20	0
180	180	0
175	175	0
181	181	0
28	28	0
79	79	0
181	181	0
169	169	0
160	160	0
179	179	0
179	179	0
181	181	0
182	182	0
182	182	0
182	182	0
171	171	0
6	6	0
182	182	0
182	182	0
73	73	0
176	176	0
178	178	0
182	182	0
182	182	0
172	172	0
172	172	0
174	174	0
182	182	0
179	179	0
144	144	0
60	60	0
160	160	0
180	180	0
182	182	0
41	41	0
168	168	0
172	172	0
181	181	0
163	163	0
182	182	0
182	182	0
182	182	0
173	173	0
124	124	0
169	169	0
182	182	0
105	105	0
178	178	0
141	141	0
179	179	0
166	166	0
135	135	0
45	45	0
182	182	0
182	182	0
133	133	0
181	181	0
179	179	0
55	55	0
65	65	0
172	172	0
182	182	0
182	182	0
160	160	0
154	154	0
173	173	0
170	170	0
180	180	0
44	44	0
113	113	0
182	182	0
180	180	0
182	182	0
29	29	0
144	144	0
132	132	0
78	78	0
174	174	0
149	149	0
182	182	0
147	147	0
156	156	0
144	144	0
180	180	0
172	172	0
181	181	0
181	181	0
182	182	0
174	174	0
159	159	0
182	182	0
182	182	0
182	182	0
183	183	0
178	178	0
155	155	0
182	182	0
182	182	0
182	182	0
102	102	0
179	179	0
182	182	0
176	176	0
181	181	0
182	182	0
182	182	0
180	180	0
177	177	0
54	54	0
181	181	0
158	158	0
137	137	0
169	169	0
168	168	0
170	170	0
172	172	0
81	81	0
156	156	0
43	43	0
174	174	0
172	172	0
182	182	0
59	59	0
48	48	0
172	172	0
180	180	0
178	178	0
182	182	0
181	181	0
20	20	0
178	178	0
183	183	0
181	181	0
180	180	0
180	180	0
182	182	0
182	182	0
162	162	0
174	174	0
176	176	0
158	158	0
167	167	0
175	175	0
181	181	0
158	158	0
182	182	0
157	157	0
174	174	0
180	180	0
182	182	0
166	166	0
175	175	0
160	160	0
178	178	0
182	182	0
182	182	0
176	176	0
182	182	0
72	72	0
23	23	0
49	49	0
179	179	0
173	173	0
43	43	0
182	182	0
89	89	0
181	181	0
182	182	0
179	179	0
169	169	0
179	179	0
182	182	0
154	154	0
164	164	0
33	33	0
180	180	0
173	173	0
182	182	0
64	64	0
169	169	0
179	179	0
38	38	0
181	181	0
182	182	0
153	153	0
182	182	0
153	153	0
56	56	0
160	160	0
177	177	0
118	118	0
174	174	0
147	147	0
181	181	0
178	178	0
176	176	0
181	181	0
177	177	0
165	165	0
181	181	0
111	111	0
182	182	0
182	182	0
168	168	0
17	17	0
151	151	0
182	182	0
180	180	0
177	177	0
72	72	0
168	168	0
172	172	0
165	165	0
182	182	0
181	181	0
182	182	0
9	9	0
180	180	0
181	181	0
177	177	0
181	181	0
181	181	0
161	161	0
182	182	0
182	182	0
174	174	0
151	151	0
182	182	0
182	182	0
180	180	0
121	121	0
168	168	0
180	180	0
182	182	0
123	123	0
182	182	0
134	134	0
169	169	0
179	179	0
182	182	0
182	182	0
20	20	0
177	177	0
179	179	0
76	76	0
171	171	0
37	37	0
158	158	0
158	158	0
182	182	0
181	181	0
180	180	0
165	165	0
182	182	0
155	155	0
183	183	0
139	139	0
182	182	0
164	164	0
181	181	0
163	163	0
182	182	0
182	182	0
60	60	0
182	182	0
177	177	0
144	144	0
179	179	0
179	179	0
150	150	0
169	169	0
138	138	0
160	160	0
168	168	0
177	177	0
174	174	0
147	147	0
167	167	0
172	172	0
157	157	0
23	23	0
182	182	0
181	181	0
119	119	0
181	181	0
179	179	0
181	181	0
172	172	0
68	68	0
181	181	0
174	174	0
179	179	0
173	173	0
182	182	0
181	181	0
167	167	0
150	150	0
180	180	0
155	155	0
182	182	0
12	12	0
182	182	0
182	182	0
58	58	0
150	150	0
160	160	0
150	150	0
161	161	0
155	155	0
181	181	0
129	129	0
153	153	0
180	180	0
179	179	0
147	147	0
174	174	0
182	182	0
181	181	0
181	181	0
36	36	0
174	174	0
65	65	0
171	171	0
182	182	0
182	182	0
60	60	0
180	180	0
178	178	0
140	140	0
150	150	0
180	180	0
174	174	0
181	181	0
175	175	0
148	148	0
171	171	0
154	154	0
172	172	0
175	175	0
141	141	0
52	52	0
179	179	0
177	177	0
182	182	0
22	22	0
176	176	0
48	48	0
177	177	0
178	178	0
181	181	0
10	10	0
161	161	0
177	177	0
177	177	0
182	182	0
181	181	0
182	182	0
124	124	0
182	182	0
179	179	0
178	178	0
180	180	0
163	163	0
176	176	0
182	182	0
22	22	0
182	182	0
179	179	0
177	177	0
181	181	0
150	150	0
176	176	0
29	29	0
181	181	0
180	180	0
154	154	0
89	89	0
182	182	0
182	182	0
181	181	0
61	61	0
158	158	0
182	182	0
180	180	0
175	175	0
161	161	0
155	155	0
90	90	0
175	175	0
176	176	0
182	182	0
181	181	0
182	182	0
180	180	0
176	176	0
37	37	0
174	174	0
179	179	0
178	178	0
167	167	0
176	176	0
148	148	0
171	171	0
165	165	0
62	62	0
59	59	0
10	10	0
18	18	0
180	180	0
98	98	0
56	56	0
182	182	0
182	182	0
182	182	0
161	161	0
163	163	0
142	142	0
179	179	0
173	173	0
160	160	0
182	182	0
180	180	0
3	3	0
182	182	0
182	182	0
144	144	0
182	182	0
182	182	0
181	181	0
182	182	0
182	182	0
181	181	0
